07:52:35, 1678002755, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.34, 98057.05, 336.66, 0.18, 0.01, 0.00, 0.00, 0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:36, 1678002756, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.34, 98059.96, 336.42, -0.25, -0.05, 0.00, 0.00, -0.05, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:37, 1678002757, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.35, 98061.23, 336.31, -0.11, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:38, 1678002758, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.35, 98060.09, 336.41, 0.10, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:39, 1678002759, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.36, 98060.23, 336.39, -0.01, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:40, 1678002760, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.36, 98059.63, 336.45, 0.05, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:41, 1678002761, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.37, 98058.89, 336.51, 0.06, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:42, 1678002762, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.37, 98059.04, 336.49, -0.01, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 886.00, 155.74, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:43, 1678002763, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.38, 98063.36, 336.13, -0.37, -0.07, 0.00, 0.00, -0.07, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:44, 1678002764, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.38, 98059.77, 336.43, 0.31, 0.03, 0.00, 0.00, 0.03, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:45, 1678002765, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.38, 98060.13, 336.40, -0.03, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
