09:39:42, 719228382, 19.56, 99709.95, -9.31, 0.21, 0.03, 4.97, 0, 0, 0, 0
09:39:43, 719228383, 19.53, 99712.61, -9.53, -0.23, -0.03, 4.96, 0, 0, 0, 0
09:39:44, 719228384, 19.51, 99715.70, -9.80, -0.26, -0.03, 4.97, 0, 0, 0, 0
09:39:45, 719228385, 19.48, 99714.09, -9.66, 0.14, 0.03, 4.96, 0, 0, 0, 0
09:39:46, 719228386, 19.44, 99714.41, -9.68, -0.03, 0.01, 4.97, 0, 0, 0, 0
09:39:47, 719228387, 19.45, 99716.25, -9.84, -0.16, -0.03, 4.97, 0, 0, 0, 0
09:39:48, 719228388, 19.44, 99714.75, -9.72, 0.13, 0.01, 4.97, 0, 0, 0, 0
09:39:49, 719228389, 19.41, 99719.12, -10.08, -0.37, -0.06, 4.98, 0, 0, 0, 0
09:39:50, 719228390, 19.38, 99712.78, -9.55, 0.54, 0.08, 4.97, 0, 0, 0, 0
09:39:51, 719228391, 19.35, 99716.85, -9.89, -0.34, -0.06, 4.97, 0, 0, 0, 0
09:39:52, 719228392, 19.33, 99717.52, -9.95, -0.06, -0.02, 4.97, 0, 0, 0, 0
09:39:53, 719228393, 19.32, 99717.25, -9.93, 0.02, -0.00, 4.97, 0, 0, 0, 0
09:39:54, 719228394, 19.31, 99718.17, -10.00, -0.08, -0.02, 4.97, 0, 0, 0, 0
09:39:55, 719228395, 19.28, 99717.69, -9.96, 0.04, 0.00, 4.97, 0, 0, 0, 0
09:39:56, 719228396, 19.29, 99718.38, -10.02, -0.06, -0.03, 4.97, 0, 0, 0, 0
09:39:57, 719228397, 19.30, 99718.97, -10.07, -0.05, -0.02, 4.97, 0, 0, 0, 0
09:39:58, 719228398, 19.29, 99718.50, -10.03, 0.04, -0.00, 4.97, 0, 0, 0, 0
09:39:59, 719228399, 19.29, 99721.84, -10.31, -0.28, -0.06, 4.97, 0, 0, 0, 0
09:40:00, 719228400, 19.26, 99721.36, -10.25, 0.07, -0.01, 4.97, 0, 0, 0, 0
09:40:01, 719228401, 19.21, 99721.87, -10.32, -0.07, -0.03, 4.97, 0, 0, 0, 0
09:40:02, 719228402, 19.18, 99718.63, -10.04, 0.27, 0.03, 4.97, 0, 0, 0, 0
09:40:03, 719228403, 19.18, 99720.14, -10.17, -0.13, -0.03, 4.97, 0, 0, 0, 0
09:40:04, 719228404, 19.18, 99717.28, -9.93, 0.24, 0.02, 4.96, 0, 0, 0, 0
09:40:05, 719228405, 19.18, 99721.64, -10.30, -0.37, -0.06, 4.97, 0, 0, 0, 0
09:40:06, 719228406, 19.18, 99723.14, -10.42, -0.13, -0.03, 4.96, 0, 0, 0, 0
09:40:07, 719228407, 19.16, 99721.47, -10.28, 0.14, 0.01, 4.97, 0, 0, 0, 0
09:40:08, 719228408, 19.16, 99718.78, -10.06, 0.23, 0.02, 4.97, 0, 0, 0, 0
