16:08:47, 1670083727, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.47, 101495.47, 74.79, -0.29, -0.07, 869.00, 152.75, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:49, 1670083729, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.46, 101491.73, 75.10, 0.15, 0.01, 878.00, 154.34, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:50, 1670083730, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.46, 101494.32, 74.88, -0.21, -0.05, 849.00, 149.24, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:51, 1670083731, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.45, 101496.88, 74.67, -0.21, -0.06, 866.00, 152.23, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:52, 1670083732, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.44, 101493.44, 74.95, 0.29, 0.03, 872.00, 153.28, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:53, 1670083733, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.44, 101493.09, 74.98, 0.03, -0.02, 880.00, 154.69, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:54, 1670083734, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.44, 101492.14, 75.06, 0.08, -0.00, 868.00, 152.58, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:55, 1670083735, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.44, 101493.42, 74.96, -0.11, -0.03, 868.00, 152.58, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:56, 1670083736, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.43, 101493.00, 74.99, 0.03, -0.01, 838.00, 147.30, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:57, 1670083737, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.41, 101492.34, 75.04, 0.05, 0.00, 1023.00, 179.82, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:58, 1670083738, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.41, 101494.16, 74.89, -0.15, -0.03, 1023.00, 179.82, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:59, 1670083739, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.39, 101494.67, 74.85, -0.04, -0.02, 875.00, 153.81, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:09:00, 1670083740, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.39, 101493.47, 74.95, 0.10, 0.00, 877.00, 154.16, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:09:01, 1670083741, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.34, 101493.11, 74.98, 0.03, -0.00, 866.00, 152.23, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:09:02, 1670083742, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.32, 101494.52, 74.86, -0.12, -0.03, 840.00, 147.66, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:09:03, 1670083743, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.29, 101493.94, 75.01, 0.15, 0.01, 864.00, 151.88, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:09:04, 1670083744, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.24, 101493.23, 74.97, -0.04, -0.01, 866.00, 152.23, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:09:05, 1670083745, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.20, 101494.20, 74.89, -0.08, -0.02, 870.00, 152.93, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:09:06, 1670083746, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.20, 101492.38, 75.04, 0.15, 0.02, 866.00, 152.23, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
